textBox2,All_customer,textBox3,textBox7,textBox4,textBox8,textBox44,textBox6,textBox5,textBox1,textBox58,textBox46,textBox45,textBox43,textBox47,textBox28,htmlTextBox5,textBox14,textBox36,textBox37,textBox38,textBox42,textBox40,textBox41,textBox39,textBox49,textBox25,htmlTextBox4,textBox61,textBox59,textBox64,textBox62,textBox63,textBox60,textBox66,textBox67,barSeries1,barSeries1_X,barSeries1_Y,barSeries1,barSeries1_X,barSeries1_Y,barSeries1,barSeries1_X,barSeries1_Y,barSeries1,barSeries1_X,barSeries1_Y,barSeries1,barSeries1_X,barSeries1_Y,TagCount,TagBox,textBox9,textBox10,textBox11,htmlTextBox3,textBox15,textBox35,textBox23,textBox24,textBox21,textBox22,textBox17,textBox18,textBox19,textBox16,textBox20,textBox13,textBox26,textBox27,barSeries6,barSeries6_Angle,barSeries6_Radius,barSeries6,barSeries6_Angle,barSeries6_Radius,lineSeries1,lineSeries1_X,lineSeries1_Y,lineSeries1,lineSeries1_X,lineSeries1_Y
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#fe9191,พ.ค. 69,97250.0000000000,#00f032,พ.ค. 69,41
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#ea0505,ธ.ค. 68,0,#d6eeeb,ธ.ค. 68,1
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#ea0505,ม.ค. 69,0,#d6eeeb,ม.ค. 69,0
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#ea0505,ก.พ. 69,0,#d6eeeb,ก.พ. 69,1
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#ea0505,มี.ค. 69,5000.0000000000,#d6eeeb,มี.ค. 69,0
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#ea0505,เม.ย. 69,0,#d6eeeb,เม.ย. 69,0
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#ea0505,พ.ค. 69,0,#d6eeeb,พ.ค. 69,1
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#ecf300,ธ.ค. 68,0,#c395ff,ธ.ค. 68,5
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#ecf300,ม.ค. 69,112250.0000000000,#c395ff,ม.ค. 69,5
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#ecf300,ก.พ. 69,0,#c395ff,ก.พ. 69,7
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#ecf300,มี.ค. 69,300.0000000000,#c395ff,มี.ค. 69,1
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#ecf300,เม.ย. 69,0,#c395ff,เม.ย. 69,1
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#ecf300,พ.ค. 69,0,#c395ff,พ.ค. 69,2
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#50b2f5,ธ.ค. 68,0,#ea0505,ธ.ค. 68,7
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#50b2f5,ม.ค. 69,0,#ea0505,ม.ค. 69,4
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#50b2f5,ก.พ. 69,0,#ea0505,ก.พ. 69,2
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#50b2f5,มี.ค. 69,0,#ea0505,มี.ค. 69,3
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#50b2f5,เม.ย. 69,0,#ea0505,เม.ย. 69,1
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#50b2f5,พ.ค. 69,5000.0000000000,#ea0505,พ.ค. 69,7
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#5cdbc8,ธ.ค. 68,0,#fe9191,ธ.ค. 68,33
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#5cdbc8,ม.ค. 69,0,#fe9191,ม.ค. 69,20
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#5cdbc8,ก.พ. 69,0,#fe9191,ก.พ. 69,31
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#5cdbc8,มี.ค. 69,0,#fe9191,มี.ค. 69,23
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#5cdbc8,เม.ย. 69,0,#fe9191,เม.ย. 69,56
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#5cdbc8,พ.ค. 69,26837.5000000000,#fe9191,พ.ค. 69,98
ลูกค้าทั้งหมด,249,ลูกค้าประจำ,1,ลูกค้าห่างหาย,26,ลูกค้าใหม่,14,208,ลูกค้าเป้าหมาย,5 อันดับ แท็กลูกค้า,"23,727.80",33,n/a,"783,017.50",**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม **,"507,070.00",24,"21,127.92",n/a,"275,947.50","30,660.83",9,n/a,รวมประเภทอื่นๆ [35.24%],**ผลรวมจากลูกค้าที่มีหลายแท็ก > ยอดขายจริง,รวม 5 อันดับ [64.76%]**,กิจกรรมการขาย ตามแท็กลูกค้า,พ.ค. 69 - กิจกรรม (ครั้ง) ,249,ยอดขาย ตามแท็กลูกค้า,"181,302.00",พ.ค. 69 - ยอดขาย  ,ยอดขาย 6 เดือนย้อนหลัง,กิจกรรม 6 เดือนย้อนหลัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#b3b3b3,ธ.ค. 68,0,#d3b9ff,ธ.ค. 68,5
